id_barang_pemda;kode_barang;nama_barang;no_regristrasi;kode_pemilik;id_ruang_asal;nama_ruang_asal;bidang_ruang_asal;tempat_ruang_asal;id_ruang_sekarang;nama_ruang_sekarang;bidang_ruang_sekarang;tempat_ruang_sekarang;tgl_pembelian;tgl_pembukuan;merk;type;kategori;ukuran_CC;no_pabrik;no_rangka;no_bpkb;bahan;no_mesin;no_polisi;kondisi_barang;masa_manfaat;harga_awal;harga_total;keterangan;foto_barang
04010100012002576;1.3.2.05.002.001.031;Kursi Tamu;2;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012000045;1.3.2.05.002.004.008;A.C Split;27;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2019-04-09;2019-04-09;;;;;;;;;;;Baik;;5000000;0.00;;
04010100012000365;1.3.2.05.001.004.027;Lemari Kaca;3;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;2003-01-30;2003-01-30;;;;;;;;;;;Kurang Baik;;11550000;0.00;;
04010100012000366;1.3.2.05.001.004.027;Lemari Kaca;4;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;2003-01-30;2003-01-30;;;;;;;;;;;Baik;;2000000;0.00;;
04010100012005977;1.3.2.05.002.001.004;Kursi Kayu;1;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1976-01-30;1976-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002577;1.3.2.05.002.001.031;Kursi Tamu;3;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002578;1.3.2.05.002.001.031;Kursi Tamu;4;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002579;1.3.2.05.002.001.031;Kursi Tamu;5;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002580;1.3.2.05.002.001.031;Kursi Tamu;6;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002581;1.3.2.05.002.001.031;Kursi Tamu;7;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002582;1.3.2.05.002.001.031;Kursi Tamu;8;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012002583;1.3.2.05.002.001.031;Kursi Tamu;9;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
04010100012008049;1.3.2.05.002.004.006;A.C Split;25;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;2019-04-09;2019-04-09;;;;;;;;;;;Baik;;5000000;0.00;;
04010100012004701;1.3.2.05.003.002.011;Meja Tamu Biasa;2;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;1980-01-30;1980-01-30;;;;;;;;;;;Kurang Baik;;350000;0.00;;
21010010012000767;1.3.2.05.002.006.002;Televisi;6;12;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;58;12.11.09.21.01.01.01;Ruang Tamu;Dinkominfotik Kab. Brebes;2022-10-31;2022-10-31;;;;;;;;;;;Baik;;13500000;0.00;;
21010010012000381;1.3.2.05.003.001.010;Meja Kerja Pegawai Non Struktural;3;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;1976-01-30;1976-01-30;;;;;;;;;;;Kurang Baik;;68750;0.00;;
21010010012000034;1.3.2.05.001.004.001;Lemari Besi/Metal;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2008-01-30;2008-01-30;;;;;;;;;;;Baik;;2350000;0.00;;
21010010012000078;1.3.2.05.002.001.003;Kursi Besi/Metal;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2008-01-30;2008-01-30;;;;;;;;;;;Baik;;100000;0.00;;
`21010010012000228;1.3.2.10.001.002.002;Laptop;2;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2011-01-30;2011-01-30;;;;;;;;;;;Kurang Baik;;9525000;0.00;;
`21010010012000327;1.3.2.10.002.003.018;Peralatan Personal Komputer lainnya;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2011-01-30;2011-01-30;;;;;;;;;;;Baik;;11300000;0.00;;
`21010010012000045;1.3.2.05.001.004.005;Filing Cabinet Besi;3;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;3000000;0.00;;
21010010012000334;1.3.2.10.002.003.018;Peralatan Personal Komputer lainnya;13;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;1400000;0.00;;
21010010012000335;1.3.2.10.002.003.018;Peralatan Personal Komputer lainnya;14;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;1400000;0.00;;
21010010012000079;1.3.2.05.002.001.003;Kursi Besi/Metal;7;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000080;1.3.2.05.002.001.003;Kursi Besi/Metal;8;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000081;1.3.2.05.002.001.003;Kursi Besi/Metal;9;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000082;1.3.2.05.002.001.003;Kursi Besi/Metal;10;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000083;1.3.2.05.002.001.003;Kursi Besi/Metal;11;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000084;1.3.2.05.002.001.003;Kursi Besi/Metal;12;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000097;1.3.2.05.002.001.039;Meja Komputer;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000098;1.3.2.05.002.001.039;Meja Komputer;2;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000099;1.3.2.05.002.001.039;Meja Komputer;3;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000100;1.3.2.05.002.001.039;Meja Komputer;4;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000101;1.3.2.05.002.001.039;Meja Komputer;5;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000102;1.3.2.05.002.001.039;Meja Komputer;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000124;1.3.2.05.002.004.004;A.C Split;5;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;4900000;0.00;;
21010010012000125;1.3.2.05.002.004.004;A.C Split;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000139;1.3.2.05.002.006.008;Sound System;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;4500000;0.00;;
21010010012000140;1.3.2.05.002.006.008;Sound System;2;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;4500000;0.00;;
21010010012000211;1.3.2.10.001.002.001;P.C Unit;13;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000212;1.3.2.10.001.002.001;P.C Unit;14;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;6300000;0.00;;
21010010012000249;1.3.2.10.002.001.013;Keyboard (Peralatan Mainframe);1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000250;1.3.2.10.002.001.013;Keyboard (Peralatan Mainframe);2;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000251;1.3.2.10.002.001.013;Keyboard (Peralatan Mainframe);3;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000385;1.3.2.05.002.003.006;Kursi Kerja Pejabat Eselon IV;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1000000;0.00;;
21010010012000040;1.3.2.05.001.004.001;Lemari Besi/Metal;7;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000474;1.3.2.06.002.001.010;Fascmile;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1672500;0.00;;
21010010012000232;1.3.2.10.001.002.002;Laptop;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;7000000;0.00;;
21010010012000285;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );14;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;2570000;0.00;;
21010010012000286;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );15;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1525000;0.00;;
21010010012000186;1.3.2.05.002.006.038;Dispenser;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000235;1.3.2.10.001.002.002;Laptop;9;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;6772510;0.00;;
21010010012000549;1.3.2.05.001.004.005;Filing Cabinet Besi;8;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;3800000;0.00;;
21010010012000550;1.3.2.05.001.004.005;Filing Cabinet Besi;9;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;3800000;0.00;;
21010010012000551;1.3.2.05.001.004.005;Filing Cabinet Besi;10;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;3800000;0.00;;
2101001001200075;1.3.2.05.002.001.030;Kursi Rapat;24;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000576;1.3.2.05.002.001.030;Kursi Rapat;25;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000577;1.3.2.05.002.001.035;Bangku Tunggu;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;5000000;0.00;;
21010010012000583;1.3.2.05.003.001.006;Meja Kerja Pejabat Eselon IV;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000584;1.3.2.05.003.001.006;Meja Kerja Pejabat Eselon IV;7;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000588;1.3.2.05.003.003.006;Kursi Kerja Pejabat Eselon IV;4;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000590;1.3.2.05.003.003.006;Kursi Kerja Pejabat Eselon IV;6;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000591;1.3.2.05.003.003.006;Kursi Kerja Pejabat Eselon IV;7;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000609;1.3.2.10.001.002.001;P.C Unit;30;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-12-27;2018-12-27;;;;;;;;;;;Baik;;8895000;0.00;;
21010010012000615;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );21;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2018-12-28;2018-12-28;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000636;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );30;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2019-10-01;2019-10-01;;;;;;;;;;;Baik;;3000000;0.00;;
21010010012000660;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );32;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2020-02-26;2020-02-26;;;;;;;;;;;Baik;;2000000;0.00;;
21010010012000670;1.3.2.05.002.004.004;AC. Split;11;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2020-04-09;2020-04-09;;;;;;;;;;;Baik;;4555000;0.00;;
21010010012000740;1.3.2.05.002.006.037;Kaca Hias;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-02-15;2021-02-15;;;;;;;;;;;Baik;;181000;0.00;;
21010010012000714;1.3.2.10.001.002.002;Lap Top;28;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-17;2021-03-17;;;;;;;;;;;Baik;;15675000;0.00;;
21010010012000715;1.3.2.10.001.002.002;Lap Top;29;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-17;2021-03-17;;;;;;;;;;;Baik;;15675000;0.00;;
21010010012000716;1.3.2.10.001.002.002;Lap Top;30;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-19;2021-03-19;;;;;;;;;;;Baik;;9630000;0.00;;
21010010012000707;1.3.2.10.002.001.012;Hard Disk;23;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-18;2021-03-18;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000709;1.3.2.10.002.001.012;Hard Disk;24;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-18;2021-03-18;;;;;;;;;;;Baik;;2000000;0.00;;
21010010012000708;1.3.2.10.002.003.004;Scanner ( Peralatan Personal Komputer );7;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-03-18;2021-03-18;;;;;;;;;;;Baik;;5780000;0.00;;
21010010012000728;1.3.2.05.002.001.002;Meja Kerja Kayu;9;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-04-23;2021-04-23;;;;;;;;;;;Baik;;1949000;0.00;;
21010010012000729;1.3.2.05.002.001.002;Meja Kerja Kayu;10;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-04-23;2021-04-23;;;;;;;;;;;Baik;;1949000;0.00;;
21010010012000730;1.3.2.05.002.001.002;Meja Kerja Kayu;11;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-04-23;2021-04-23;;;;;;;;;;;Baik;;1949000;0.00;;
21010010012000783;1.3.2.02.001.004.001;Sepeda Motor;17;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;18325000;0.00;;
21010010012000750;1.3.2.05.002.004.004;A.C. Split;20;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2021-11-03;2021-11-03;;;;;;;;;;;Baik;;9450000;0.00;;
21010010012000758;1.3.2.06.001.001.094;Paging System;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2022-02-15;2022-02-15;;;;;;;;;;;Baik;;18700000;0.00;;
21010010012000765;1.3.2.10.001.002.002;Laptop;36;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2022-01-17;2022-01-17;;;;;;;;;;;Baik;;17226750;0.00;;
21010010012000766;1.3.2.10.001.002.002;Laptop;37;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2022-01-17;2022-01-17;;;;;;;;;;;Baik;;17226750;0.00;;
21010010012000763;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );35;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2022-01-24;2022-01-24;;;;;;;;;;;Baik;;4500000;0.00;;
21010010012000764;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );36;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2022-01-24;2022-01-24;;;;;;;;;;;Baik;;8058000;0.00;;
13010010012000547;1.3.2.05.002.001.032;Kursi Putar;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;1000000;0.00;;
13010010012000549;1.3.2.05.002.001.032;Kursi Putar;2;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;1000000;0.00;;
13010010012000646;1.3.2.05.003.001.005;Meja Kerja Pejabat Eselon III;1;12;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;15;12.11.09.21.01.01.01;Sekretariat;Dinkominfotik Kab. Brebes;2011-01-30;2011-01-30;;;;;;;;;;;Baik;;6200000;0.00;;
